+-----------------------------------+-------+
|               name                | birth |
| Peter Coyote                      | 1941  |
| Faye Dunaway                      | 1941  |
| Bob Dylan                         | 1941  |
| Fionnula Flanagan                 | 1941  |
| David Warner                      | 1941  |
| Giorgos Arvanitis                 | 1941  |
| Bruno Ganz                        | 1941  |
| Stacy Keach                       | 1941  |
| Simón Andreu                      | 1941  |
| Bert André                        | 1941  |
| John Aprea                        | 1941  |
| Bill Armour                       | 1941  |
| Chieko Baishô                     | 1941  |
| Antonio Ballerio                  | 1941  |
| Mario Balmaseda                   | 1941  |
| Garri Bardin                      | 1941  |
| Tony Barry                        | 1941  |
| Txema Blasco                      | 1941  |
| Graciela Borges                   | 1941  |
| Jorge Bosso                       | 1941  |
| Hans-Peter Bögel                  | 1941  |
| Ken Campbell                      | 1941  |
| Prathapachandran                  | 1941  |
| Dick Cheney                       | 1941  |
| Dale Chihuly                      | 1941  |
| Viorel Comanici                   | 1941  |
| Pedro Costa                       | 1941  |
| Patrick Cronin                    | 1941  |
| Manuel de Blas                    | 1941  |
| Gill Dennis                       | 1941  |
| Georgiy Drozd                     | 1941  |
| Michel Dumont                     | 1941  |
| Jeannie Epper                     | 1941  |
| Betty Faria                       | 1941  |
| Joe Flaherty                      | 1941  |
| Tatsuya Fuji                      | 1941  |
| Manuel Galiana                    | 1941  |
| Andrés García                     | 1941  |
| Faramarz Gharibian                | 1941  |
| Mathias Gnädinger                 | 1941  |
| Patricio Guzmán                   | 1941  |
| Akira Hamada                      | 1941  |
| Thomas Hellberg                   | 1941  |
| Stefan Iordache                   | 1941  |
| Renji Ishibashi                   | 1941  |
| Viju Khote                        | 1941  |
| Sheila James Kuehl                | 1941  |
| Michael Lerner                    | 1941  |
| Enrique Liporace                  | 1941  |
| Dave Marcis                       | 1941  |
| Ian Mune                          | 1941  |
| Eduard Nazarov                    | 1941  |
| Franco Nero                       | 1941  |
| Robert Pine                       | 1941  |
| Kôju Ran                          | 1941  |
| Rudy Rosenfeld                    | 1941  |
| Bogdan Stupka                     | 1941  |
| Selcuk Uluergüven                 | 1941  |
| Tetsuya Watari                    | 1941  |
| Fritz Wepper                      | 1941  |
| Bill Weston                       | 1941  |
| Heathcote Williams                | 1941  |
| Igor Yasulovich                   | 1941  |
| Grace Zabriskie                   | 1941  |
| Alfonso Zayas                     | 1941  |
| Valeriy Zolotukhin                | 1941  |
| Baku Numata                       | 1941  |
| Hyeon Ju                          | 1941  |
| Richard Holbrooke                 | 1941  |
| Thorwald Proll                    | 1941  |
| Richard Gephardt                  | 1941  |
| Kermit Rolison                    | 1941  |
| Gil Garcetti                      | 1941  |
| Guy Clark                         | 1941  |
| Manolo Reyes 'Pozí'               | 1941  |
| Agneta Ulfsäter-Troell            | 1941  |
| Anoshirvan Arjmand                | 1941  |
| Estamira                          | 1941  |
| Alexander Cockburn                | 1941  |
| Annamária Biluska                 | 1941  |
| Alberto Laiseca                   | 1941  |
| Saeed Tarabek                     | 1941  |
| Govardhan Asrani                  | 1941  |
| Eduardo Duhalde                   | 1941  |
| Fred Thompson                     | 1942  |
| Amitabh Bachchan                  | 1942  |
| Geneviève Bujold                  | 1942  |
| Werner Herzog                     | 1942  |
| Bob Hoskins                       | 1942  |
| David Ogden Stiers                | 1942  |
| Michael York                      | 1942  |
| Betty Aberlin                     | 1942  |
| Isabel Allende                    | 1942  |
| Daniel Barenboim                  | 1942  |
| Jos Brink                         | 1942  |
| Teresa Budzisz-Krzyzanowska       | 1942  |
| Ana María Castel                  | 1942  |
| Erik Clausen                      | 1942  |
| Paulinho da Viola                 | 1942  |
| Gray Davis                        | 1942  |
| Robbe De Hert                     | 1942  |
| Juan Diego                        | 1942  |
| Bernardine Dohrn                  | 1942  |
| George Eastman                    | 1942  |
| Sten Elfström                     | 1942  |
| Hannelore Elsner                  | 1942  |
| Kansai Eto                        | 1942  |
| Art Evans                         | 1942  |
| Jamaa Fanaka                      | 1942  |
| Michel Forget                     | 1942  |
| Daisy Granados                    | 1942  |
| Janice Gray                       | 1942  |
| Michael Gwisdek                   | 1942  |
| Dan Haggerty                      | 1942  |
| Irm Hermann                       | 1942  |
| Michael Hui                       | 1942  |
| Gottfried John                    | 1942  |
| Gemma Jones                       | 1942  |
| Masao Komatsu                     | 1942  |
| Marta Kubisová                    | 1942  |
| Roland Lethem                     | 1942  |
| Francis X. McCarthy               | 1942  |
| Horst Mendroch                    | 1942  |
| Bruce Myers                       | 1942  |
| Robert Miano                      | 1942  |
| Merata Mita                       | 1942  |
| Ivan Mládek                       | 1942  |
| Kelly Monteith                    | 1942  |
| Marcos Mundstock                  | 1942  |
| Ketty Papanika                    | 1942  |
| Marek Perepeczko                  | 1942  |
| Gerhard Polt                      | 1942  |
| Rufus                             | 1942  |
| Roshan Seth                       | 1942  |
| Sheela                            | 1942  |
| Gerardo Vallejo                   | 1942  |
| Caetano Veloso                    | 1942  |
| Emília Vásáryová                  | 1942  |
| Marcia Wallace                    | 1942  |
| Wu Ma                             | 1942  |
| Pete York                         | 1942  |
| Manfred Zapatka                   | 1942  |
| Max Cleland                       | 1942  |
| Mu-saeng Kim                      | 1942  |
| Byun Hee-Bong                     | 1942  |
| Djamchid Chemirani                | 1942  |
| Kazuyoshi Kushida                 | 1942  |
| Kenny Shopsin                     | 1942  |
| Arthur Blank                      | 1942  |
| Gian Piero Brunetta               | 1942  |
| Roman Reuven Jerzy                | 1942  |
| Eiichi Kikuchi                    | 1942  |
| Debu Bose                         | 1942  |
| Gianfranco Ravasi                 | 1942  |
| Robert De Niro                    | 1943  |
| Chevy Chase                       | 1943  |
| Catherine Deneuve                 | 1943  |
| Malcolm McDowell                  | 1943  |
| Christopher Walken                | 1943  |
| Blythe Danner                     | 1943  |
| Mick Jagger                       | 1943  |
| Ben Kingsley                      | 1943  |
| Wallace Shawn                     | 1943  |
| Mary Woronov                      | 1943  |
| Klaus Maria Brandauer             | 1943  |
| Adriaan Adriaanse                 | 1943  |
| Zeki Alasya                       | 1943  |
| Barbara Alberti                   | 1943  |
| Tariq Ali                         | 1943  |
| Nick Allder                       | 1943  |
| Kim Anderzon                      | 1943  |
| Hugo Arana                        | 1943  |
| Lois Hamilton                     | 1943  |
| Giorgos Armenis                   | 1943  |
| Beena Banerjee                    | 1943  |
| François Berthet                  | 1943  |
| Istemi Betil                      | 1943  |
| Jackson Bostwick                  | 1943  |
| Savannah Smith Boucher            | 1943  |
| Lino Capolicchio                  | 1943  |
| France Castel                     | 1943  |
| Lou Castel                        | 1943  |
| Michael Caton                     | 1943  |
| Samuel Claxton                    | 1943  |
| Cornelia Froboess                 | 1943  |
| Uldis Dumpis                      | 1943  |
| Jacques Dutronc                   | 1943  |
| Giacinto Ferro                    | 1943  |
| Max Gail                          | 1943  |
| Heidi Maria Glössner              | 1943  |
| Péter Halász                      | 1943  |
| Ben Hiura                         | 1943  |
| Jan Hårstad                       | 1943  |
| Pairoj Jaisingha                  | 1943  |
| Henning Jensen                    | 1943  |
| John Kerry                        | 1943  |
| Randall Duk Kim                   | 1943  |
| Nenji Kobayashi                   | 1943  |
